site_code,ts_hour,volume
JAKA-JABO-020,2025-12-30 07:00:00,9781
JAKA-JABO-020,2025-12-30 08:00:00,10853
JAKA-JABO-020,2025-12-30 09:00:00,9150
JAKA-JABO-020,2025-12-30 10:00:00,7078
JAKA-JABO-020,2025-12-30 11:00:00,6666
JAKA-JABO-020,2025-12-30 12:00:00,5556
JAKA-JABO-020,2025-12-30 13:00:00,5110
JAKA-JABO-020,2025-12-30 14:00:00,6279
JAKA-JABO-020,2025-12-30 15:00:00,7288
JAKA-JABO-020,2025-12-30 16:00:00,8285
JAKA-JABO-020,2025-12-30 17:00:00,9801
JAKA-JABO-020,2025-12-30 18:00:00,10577
JAKA-JABO-020,2025-12-30 19:00:00,8380
JAKA-JABO-020,2025-12-30 20:00:00,6038
JAKA-JABO-020,2025-12-30 21:00:00,4652
JAKA-JABO-020,2025-12-30 22:00:00,2546
JAKA-JABO-020,2025-12-30 23:00:00,1113
JAKA-JABO-020,2025-12-31 00:00:00,809
JAKA-JABO-020,2025-12-31 01:00:00,809
JAKA-JABO-020,2025-12-31 02:00:00,689
JAKA-JABO-020,2025-12-31 03:00:00,922
JAKA-JABO-020,2025-12-31 04:00:00,1416
JAKA-JABO-020,2025-12-31 05:00:00,1472
JAKA-JABO-020,2025-12-31 06:00:00,4818
JAKA-JABO-020,2025-12-31 07:00:00,9805
JAKA-JABO-020,2025-12-31 08:00:00,10709
JAKA-JABO-020,2025-12-31 09:00:00,9197
JAKA-JABO-020,2025-12-31 10:00:00,6942
JAKA-JABO-020,2025-12-31 11:00:00,6217
JAKA-JABO-020,2025-12-31 12:00:00,5065
JAKA-JABO-020,2025-12-31 13:00:00,4927
JAKA-JABO-020,2025-12-31 14:00:00,5724
JAKA-JABO-020,2025-12-31 15:00:00,6565
JAKA-JABO-020,2025-12-31 16:00:00,7418
JAKA-JABO-020,2025-12-31 17:00:00,10327
JAKA-JABO-020,2025-12-31 18:00:00,9744
JAKA-JABO-020,2025-12-31 19:00:00,7891
JAKA-JABO-020,2025-12-31 20:00:00,5061
JAKA-JABO-020,2025-12-31 21:00:00,4680
JAKA-JABO-020,2025-12-31 22:00:00,2579
JAKA-JABO-020,2025-12-31 23:00:00,1195
JAKA-JABO-020,2026-01-01 00:00:00,826
JAKA-JABO-020,2026-01-01 01:00:00,673
JAKA-JABO-020,2026-01-01 02:00:00,712
JAKA-JABO-020,2026-01-01 03:00:00,836
JAKA-JABO-020,2026-01-01 04:00:00,1291
JAKA-JABO-020,2026-01-01 05:00:00,1286
JAKA-JABO-020,2026-01-01 06:00:00,4852
JAKA-JABO-020,2026-01-01 07:00:00,8698
JAKA-JABO-020,2026-01-01 08:00:00,9567
JAKA-JABO-020,2026-01-01 09:00:00,7536
JAKA-JABO-020,2026-01-01 10:00:00,6719
JAKA-JABO-020,2026-01-01 11:00:00,5968
JAKA-JABO-020,2026-01-01 12:00:00,5450
JAKA-JABO-020,2026-01-01 13:00:00,4945
JAKA-JABO-020,2026-01-01 14:00:00,4791
JAKA-JABO-020,2026-01-01 15:00:00,6431
JAKA-JABO-020,2026-01-01 16:00:00,8288
JAKA-JABO-020,2026-01-01 17:00:00,9148
JAKA-JABO-020,2026-01-01 18:00:00,8717
JAKA-JABO-020,2026-01-01 19:00:00,7935
JAKA-JABO-020,2026-01-01 20:00:00,5780
JAKA-JABO-020,2026-01-01 21:00:00,4694
JAKA-JABO-020,2026-01-01 22:00:00,2336
JAKA-JABO-020,2026-01-01 23:00:00,1000
JAKA-JABO-020,2026-01-02 00:00:00,831
JAKA-JABO-020,2026-01-02 01:00:00,740
JAKA-JABO-020,2026-01-02 02:00:00,709
JAKA-JABO-020,2026-01-02 03:00:00,874
JAKA-JABO-020,2026-01-02 04:00:00,1273
JAKA-JABO-020,2026-01-02 05:00:00,1389
JAKA-JABO-020,2026-01-02 06:00:00,4919
JAKA-JABO-020,2026-01-02 07:00:00,8646
JAKA-JABO-020,2026-01-02 08:00:00,9277
JAKA-JABO-020,2026-01-02 09:00:00,8806
JAKA-JABO-020,2026-01-02 10:00:00,7110
JAKA-JABO-020,2026-01-02 11:00:00,6194
JAKA-JABO-020,2026-01-02 12:00:00,5326
JAKA-JABO-020,2026-01-02 13:00:00,5650
JAKA-JABO-020,2026-01-02 14:00:00,6125
JAKA-JABO-020,2026-01-02 15:00:00,6224
JAKA-JABO-020,2026-01-02 16:00:00,7936
JAKA-JABO-020,2026-01-02 17:00:00,10709
JAKA-JABO-020,2026-01-02 18:00:00,8913
JAKA-JABO-020,2026-01-02 19:00:00,7491
JAKA-JABO-020,2026-01-02 20:00:00,6149
JAKA-JABO-020,2026-01-02 21:00:00,4753
JAKA-JABO-020,2026-01-02 22:00:00,2429
JAKA-JABO-020,2026-01-02 23:00:00,1162
JAKA-JABO-020,2026-01-03 00:00:00,731
JAKA-JABO-020,2026-01-03 01:00:00,569
JAKA-JABO-020,2026-01-03 02:00:00,624
JAKA-JABO-020,2026-01-03 03:00:00,797
JAKA-JABO-020,2026-01-03 04:00:00,1196
JAKA-JABO-020,2026-01-03 05:00:00,1316
JAKA-JABO-020,2026-01-03 06:00:00,4534
JAKA-JABO-020,2026-01-03 07:00:00,9107
JAKA-JABO-020,2026-01-03 08:00:00,7628
JAKA-JABO-020,2026-01-03 09:00:00,7775
JAKA-JABO-020,2026-01-03 10:00:00,5837
JAKA-JABO-020,2026-01-03 11:00:00,5679
JAKA-JABO-020,2026-01-03 12:00:00,4545
JAKA-JABO-020,2026-01-03 13:00:00,4722
JAKA-JABO-020,2026-01-03 14:00:00,4814
JAKA-JABO-020,2026-01-03 15:00:00,5706
JAKA-JABO-020,2026-01-03 16:00:00,6759
JAKA-JABO-020,2026-01-03 17:00:00,8651
JAKA-JABO-020,2026-01-03 18:00:00,8201
JAKA-JABO-020,2026-01-03 19:00:00,7178
JAKA-JABO-020,2026-01-03 20:00:00,4915
JAKA-JABO-020,2026-01-03 21:00:00,4170
JAKA-JABO-020,2026-01-03 22:00:00,2102
JAKA-JABO-020,2026-01-03 23:00:00,965
JAKA-JABO-020,2026-01-04 00:00:00,804
JAKA-JABO-020,2026-01-04 01:00:00,629
JAKA-JABO-020,2026-01-04 02:00:00,586
JAKA-JABO-020,2026-01-04 03:00:00,749
JAKA-JABO-020,2026-01-04 04:00:00,1151
JAKA-JABO-020,2026-01-04 05:00:00,1246
JAKA-JABO-020,2026-01-04 06:00:00,4264
JAKA-JABO-020,2026-01-04 07:00:00,6205
JAKA-JABO-020,2026-01-04 08:00:00,7711
JAKA-JABO-020,2026-01-04 09:00:00,7768
JAKA-JABO-020,2026-01-04 10:00:00,5663
JAKA-JABO-020,2026-01-04 11:00:00,5212
JAKA-JABO-020,2026-01-04 12:00:00,4817
JAKA-JABO-020,2026-01-04 13:00:00,4304
JAKA-JABO-020,2026-01-04 14:00:00,4305
JAKA-JABO-020,2026-01-04 15:00:00,5178
JAKA-JABO-020,2026-01-04 16:00:00,6893
JAKA-JABO-020,2026-01-04 17:00:00,9062
JAKA-JABO-020,2026-01-04 18:00:00,6848
JAKA-JABO-020,2026-01-04 19:00:00,6653
JAKA-JABO-020,2026-01-04 20:00:00,4391
JAKA-JABO-020,2026-01-04 21:00:00,3873
JAKA-JABO-020,2026-01-04 22:00:00,1908
JAKA-JABO-020,2026-01-04 23:00:00,1099
JAKA-JABO-020,2026-01-05 00:00:00,800
JAKA-JABO-020,2026-01-05 01:00:00,732
JAKA-JABO-020,2026-01-05 02:00:00,730
JAKA-JABO-020,2026-01-05 03:00:00,817
JAKA-JABO-020,2026-01-05 04:00:00,1248
JAKA-JABO-020,2026-01-05 05:00:00,1378
JAKA-JABO-020,2026-01-05 06:00:00,4606
JAKA-JABO-020,2026-01-05 07:00:00,8508
JAKA-JABO-020,2026-01-05 08:00:00,9136
JAKA-JABO-020,2026-01-05 09:00:00,7957
JAKA-JABO-020,2026-01-05 10:00:00,6680
JAKA-JABO-020,2026-01-05 11:00:00,5718
JAKA-JABO-020,2026-01-05 12:00:00,5285
JAKA-JABO-020,2026-01-05 13:00:00,5091
JAKA-JABO-020,2026-01-05 14:00:00,5445
JAKA-JABO-020,2026-01-05 15:00:00,5912
JAKA-JABO-020,2026-01-05 16:00:00,7769
JAKA-JABO-020,2026-01-05 17:00:00,10100
JAKA-JABO-020,2026-01-05 18:00:00,8693
JAKA-JABO-020,2026-01-05 19:00:00,7129
JAKA-JABO-020,2026-01-05 20:00:00,5362
JAKA-JABO-020,2026-01-05 21:00:00,4360
JAKA-JABO-020,2026-01-05 22:00:00,2355
JAKA-JABO-020,2026-01-05 23:00:00,1148
JAKA-JABO-020,2026-01-06 00:00:00,832
JAKA-JABO-020,2026-01-06 01:00:00,772
JAKA-JABO-020,2026-01-06 02:00:00,692
JAKA-JABO-020,2026-01-06 03:00:00,903
JAKA-JABO-020,2026-01-06 04:00:00,1339
JAKA-JABO-020,2026-01-06 05:00:00,1482
JAKA-JABO-020,2026-01-06 06:00:00,4947
JAKA-JABO-020,2026-01-06 07:00:00,9077
JAKA-JABO-020,2026-01-06 08:00:00,9432
JAKA-JABO-020,2026-01-06 09:00:00,9036
JAKA-JABO-020,2026-01-06 10:00:00,6605
JAKA-JABO-020,2026-01-06 11:00:00,5732
JAKA-JABO-020,2026-01-06 12:00:00,5796
JAKA-JABO-020,2026-01-06 13:00:00,5179
JAKA-JABO-020,2026-01-06 14:00:00,5864
JAKA-JABO-020,2026-01-06 15:00:00,5783
JAKA-JABO-020,2026-01-06 16:00:00,7429
JAKA-JABO-020,2026-01-06 17:00:00,9901
JAKA-JABO-020,2026-01-06 18:00:00,8991
JAKA-JABO-020,2026-01-06 19:00:00,7066
JAKA-JABO-020,2026-01-06 20:00:00,5800
JAKA-JABO-020,2026-01-06 21:00:00,4724
JAKA-JABO-020,2026-01-06 22:00:00,2181
JAKA-JABO-020,2026-01-06 23:00:00,1162
JAKA-JABO-020,2026-01-07 00:00:00,951
JAKA-JABO-020,2026-01-07 01:00:00,771
JAKA-JABO-020,2026-01-07 02:00:00,696
JAKA-JABO-020,2026-01-07 03:00:00,791
JAKA-JABO-020,2026-01-07 04:00:00,1289
JAKA-JABO-020,2026-01-07 05:00:00,1612
JAKA-JABO-020,2026-01-07 06:00:00,5341
JAKA-JABO-020,2026-01-07 07:00:00,9179
JAKA-JABO-020,2026-01-07 08:00:00,10506
JAKA-JABO-020,2026-01-07 09:00:00,9372
JAKA-JABO-020,2026-01-07 10:00:00,6258
JAKA-JABO-020,2026-01-07 11:00:00,6311
JAKA-JABO-020,2026-01-07 12:00:00,5406
JAKA-JABO-020,2026-01-07 13:00:00,4821
JAKA-JABO-020,2026-01-07 14:00:00,5681
JAKA-JABO-020,2026-01-07 15:00:00,6515
JAKA-JABO-020,2026-01-07 16:00:00,7399
JAKA-JABO-020,2026-01-07 17:00:00,9817
JAKA-JABO-020,2026-01-07 18:00:00,9000
JAKA-JABO-020,2026-01-07 19:00:00,8140
JAKA-JABO-020,2026-01-07 20:00:00,5548
JAKA-JABO-020,2026-01-07 21:00:00,4059
JAKA-JABO-020,2026-01-07 22:00:00,2200
JAKA-JABO-020,2026-01-07 23:00:00,1066
JAKA-JABO-020,2026-01-08 00:00:00,754
JAKA-JABO-020,2026-01-08 01:00:00,730
JAKA-JABO-020,2026-01-08 02:00:00,714
JAKA-JABO-020,2026-01-08 03:00:00,770
JAKA-JABO-020,2026-01-08 04:00:00,1133
JAKA-JABO-020,2026-01-08 05:00:00,1354
JAKA-JABO-020,2026-01-08 06:00:00,4391
JAKA-JABO-020,2026-01-08 07:00:00,8730
JAKA-JABO-020,2026-01-08 08:00:00,9306
JAKA-JABO-020,2026-01-08 09:00:00,8604
JAKA-JABO-020,2026-01-08 10:00:00,6953
JAKA-JABO-020,2026-01-08 11:00:00,5456
JAKA-JABO-020,2026-01-08 12:00:00,5201
JAKA-JABO-020,2026-01-08 13:00:00,5283
JAKA-JABO-020,2026-01-08 14:00:00,4765
JAKA-JABO-020,2026-01-08 15:00:00,6252
JAKA-JABO-020,2026-01-08 16:00:00,6965
JAKA-JABO-020,2026-01-08 17:00:00,10343
JAKA-JABO-020,2026-01-08 18:00:00,9293
JAKA-JABO-020,2026-01-08 19:00:00,7848
JAKA-JABO-020,2026-01-08 20:00:00,5172
JAKA-JABO-020,2026-01-08 21:00:00,4430
JAKA-JABO-020,2026-01-08 22:00:00,2230
JAKA-JABO-020,2026-01-08 23:00:00,935
JAKA-JABO-020,2026-01-09 00:00:00,858
JAKA-JABO-020,2026-01-09 01:00:00,735
JAKA-JABO-020,2026-01-09 02:00:00,649
JAKA-JABO-020,2026-01-09 03:00:00,881
JAKA-JABO-020,2026-01-09 04:00:00,1283
JAKA-JABO-020,2026-01-09 05:00:00,1535
JAKA-JABO-020,2026-01-09 06:00:00,4839
JAKA-JABO-020,2026-01-09 07:00:00,9312
JAKA-JABO-020,2026-01-09 08:00:00,9837
JAKA-JABO-020,2026-01-09 09:00:00,7308
JAKA-JABO-020,2026-01-09 10:00:00,6937
JAKA-JABO-020,2026-01-09 11:00:00,5985
JAKA-JABO-020,2026-01-09 12:00:00,4625
JAKA-JABO-020,2026-01-09 13:00:00,5310
JAKA-JABO-020,2026-01-09 14:00:00,5699
JAKA-JABO-020,2026-01-09 15:00:00,6410
JAKA-JABO-020,2026-01-09 16:00:00,8134
JAKA-JABO-020,2026-01-09 17:00:00,9678
JAKA-JABO-020,2026-01-09 18:00:00,9238
JAKA-JABO-020,2026-01-09 19:00:00,8201
JAKA-JABO-020,2026-01-09 20:00:00,5689
JAKA-JABO-020,2026-01-09 21:00:00,4034
JAKA-JABO-020,2026-01-09 22:00:00,2275
JAKA-JABO-020,2026-01-09 23:00:00,1138
JAKA-JABO-020,2026-01-10 00:00:00,831
JAKA-JABO-020,2026-01-10 01:00:00,643
JAKA-JABO-020,2026-01-10 02:00:00,618
JAKA-JABO-020,2026-01-10 03:00:00,742
JAKA-JABO-020,2026-01-10 04:00:00,1284
JAKA-JABO-020,2026-01-10 05:00:00,1336
JAKA-JABO-020,2026-01-10 06:00:00,4981
JAKA-JABO-020,2026-01-10 07:00:00,9324
JAKA-JABO-020,2026-01-10 08:00:00,8533
JAKA-JABO-020,2026-01-10 09:00:00,7743
JAKA-JABO-020,2026-01-10 10:00:00,6517
JAKA-JABO-020,2026-01-10 11:00:00,5720
JAKA-JABO-020,2026-01-10 12:00:00,4571
JAKA-JABO-020,2026-01-10 13:00:00,4857
JAKA-JABO-020,2026-01-10 14:00:00,5381
JAKA-JABO-020,2026-01-10 15:00:00,5511
JAKA-JABO-020,2026-01-10 16:00:00,6751
JAKA-JABO-020,2026-01-10 17:00:00,9439
JAKA-JABO-020,2026-01-10 18:00:00,9599
JAKA-JABO-020,2026-01-10 19:00:00,7096
JAKA-JABO-020,2026-01-10 20:00:00,5358
JAKA-JABO-020,2026-01-10 21:00:00,4050
JAKA-JABO-020,2026-01-10 22:00:00,2131
JAKA-JABO-020,2026-01-10 23:00:00,1011
JAKA-JABO-020,2026-01-11 00:00:00,727
JAKA-JABO-020,2026-01-11 01:00:00,706
JAKA-JABO-020,2026-01-11 02:00:00,619
JAKA-JABO-020,2026-01-11 03:00:00,669
JAKA-JABO-020,2026-01-11 04:00:00,1150
JAKA-JABO-020,2026-01-11 05:00:00,1314
JAKA-JABO-020,2026-01-11 06:00:00,4483
JAKA-JABO-020,2026-01-11 07:00:00,7916
JAKA-JABO-020,2026-01-11 08:00:00,7909
JAKA-JABO-020,2026-01-11 09:00:00,7223
JAKA-JABO-020,2026-01-11 10:00:00,6084
JAKA-JABO-020,2026-01-11 11:00:00,5056
JAKA-JABO-020,2026-01-11 12:00:00,4521
JAKA-JABO-020,2026-01-11 13:00:00,4754
JAKA-JABO-020,2026-01-11 14:00:00,5196
JAKA-JABO-020,2026-01-11 15:00:00,5960
JAKA-JABO-020,2026-01-11 16:00:00,6450
JAKA-JABO-020,2026-01-11 17:00:00,8140
JAKA-JABO-020,2026-01-11 18:00:00,8038
JAKA-JABO-020,2026-01-11 19:00:00,6938
JAKA-JABO-020,2026-01-11 20:00:00,4945
JAKA-JABO-020,2026-01-11 21:00:00,4021
JAKA-JABO-020,2026-01-11 22:00:00,2157
JAKA-JABO-020,2026-01-11 23:00:00,972
JAKA-JABO-020,2026-01-12 00:00:00,903
JAKA-JABO-020,2026-01-12 01:00:00,740
JAKA-JABO-020,2026-01-12 02:00:00,722
JAKA-JABO-020,2026-01-12 03:00:00,901
JAKA-JABO-020,2026-01-12 04:00:00,1233
JAKA-JABO-020,2026-01-12 05:00:00,1352
JAKA-JABO-020,2026-01-12 06:00:00,5156
JAKA-JABO-020,2026-01-12 07:00:00,8415
JAKA-JABO-020,2026-01-12 08:00:00,10063
JAKA-JABO-020,2026-01-12 09:00:00,8299
JAKA-JABO-020,2026-01-12 10:00:00,7833
JAKA-JABO-020,2026-01-12 11:00:00,5887
JAKA-JABO-020,2026-01-12 12:00:00,5932
JAKA-JABO-020,2026-01-12 13:00:00,5103
JAKA-JABO-020,2026-01-12 14:00:00,5656
JAKA-JABO-020,2026-01-12 15:00:00,6796
JAKA-JABO-020,2026-01-12 16:00:00,8035
JAKA-JABO-020,2026-01-12 17:00:00,10010
JAKA-JABO-020,2026-01-12 18:00:00,9106
JAKA-JABO-020,2026-01-12 19:00:00,7710
JAKA-JABO-020,2026-01-12 20:00:00,6555
JAKA-JABO-020,2026-01-12 21:00:00,4133
JAKA-JABO-020,2026-01-12 22:00:00,2131
JAKA-JABO-020,2026-01-12 23:00:00,1230
JAKA-JABO-020,2026-01-13 00:00:00,888
JAKA-JABO-020,2026-01-13 01:00:00,656
JAKA-JABO-020,2026-01-13 02:00:00,621
JAKA-JABO-020,2026-01-13 03:00:00,897
JAKA-JABO-020,2026-01-13 04:00:00,1171
JAKA-JABO-020,2026-01-13 05:00:00,1348
JAKA-JABO-020,2026-01-13 06:00:00,4888
JAKA-JABO-020,2026-01-13 07:00:00,8444
JAKA-JABO-020,2026-01-13 08:00:00,9965
JAKA-JABO-020,2026-01-13 09:00:00,8619
JAKA-JABO-020,2026-01-13 10:00:00,6575
JAKA-JABO-020,2026-01-13 11:00:00,5554
JAKA-JABO-020,2026-01-13 12:00:00,5687
JAKA-JABO-020,2026-01-13 13:00:00,4915
JAKA-JABO-020,2026-01-13 14:00:00,5759
JAKA-JABO-020,2026-01-13 15:00:00,6244
JAKA-JABO-020,2026-01-13 16:00:00,6833
JAKA-JABO-020,2026-01-13 17:00:00,10155
JAKA-JABO-020,2026-01-13 18:00:00,9607
JAKA-JABO-020,2026-01-13 19:00:00,8481
JAKA-JABO-020,2026-01-13 20:00:00,4921
JAKA-JABO-020,2026-01-13 21:00:00,3601
JAKA-JABO-020,2026-01-13 22:00:00,2307
JAKA-JABO-020,2026-01-13 23:00:00,1071
JAKA-JABO-020,2026-01-14 00:00:00,765
JAKA-JABO-020,2026-01-14 01:00:00,702
JAKA-JABO-020,2026-01-14 02:00:00,679
JAKA-JABO-020,2026-01-14 03:00:00,773
JAKA-JABO-020,2026-01-14 04:00:00,1250
JAKA-JABO-020,2026-01-14 05:00:00,1443
JAKA-JABO-020,2026-01-14 06:00:00,4936
JAKA-JABO-020,2026-01-14 07:00:00,9171
JAKA-JABO-020,2026-01-14 08:00:00,9743
JAKA-JABO-020,2026-01-14 09:00:00,7775
JAKA-JABO-020,2026-01-14 10:00:00,6957
JAKA-JABO-020,2026-01-14 11:00:00,5946
JAKA-JABO-020,2026-01-14 12:00:00,5183
JAKA-JABO-020,2026-01-14 13:00:00,4774
JAKA-JABO-020,2026-01-14 14:00:00,5333
JAKA-JABO-020,2026-01-14 15:00:00,6170
JAKA-JABO-020,2026-01-14 16:00:00,8097
JAKA-JABO-020,2026-01-14 17:00:00,10665
JAKA-JABO-020,2026-01-14 18:00:00,9792
JAKA-JABO-020,2026-01-14 19:00:00,6957
JAKA-JABO-020,2026-01-14 20:00:00,5268
JAKA-JABO-020,2026-01-14 21:00:00,4642
JAKA-JABO-020,2026-01-14 22:00:00,2407
JAKA-JABO-020,2026-01-14 23:00:00,1052
JAKA-JABO-020,2026-01-15 00:00:00,826
JAKA-JABO-020,2026-01-15 01:00:00,635
JAKA-JABO-020,2026-01-15 02:00:00,692
JAKA-JABO-020,2026-01-15 03:00:00,785
JAKA-JABO-020,2026-01-15 04:00:00,1239
JAKA-JABO-020,2026-01-15 05:00:00,1263
JAKA-JABO-020,2026-01-15 06:00:00,4298
JAKA-JABO-020,2026-01-15 07:00:00,10495
JAKA-JABO-020,2026-01-15 08:00:00,9297
JAKA-JABO-020,2026-01-15 09:00:00,9523
JAKA-JABO-020,2026-01-15 10:00:00,7424
JAKA-JABO-020,2026-01-15 11:00:00,5157
JAKA-JABO-020,2026-01-15 12:00:00,5286
JAKA-JABO-020,2026-01-15 13:00:00,4521
JAKA-JABO-020,2026-01-15 14:00:00,5349
JAKA-JABO-020,2026-01-15 15:00:00,5434
JAKA-JABO-020,2026-01-15 16:00:00,6781
JAKA-JABO-020,2026-01-15 17:00:00,9042
JAKA-JABO-020,2026-01-15 18:00:00,8560
JAKA-JABO-020,2026-01-15 19:00:00,7506
JAKA-JABO-020,2026-01-15 20:00:00,5108
JAKA-JABO-020,2026-01-15 21:00:00,4396
JAKA-JABO-020,2026-01-15 22:00:00,2327
JAKA-JABO-020,2026-01-15 23:00:00,1107
JAKA-JABO-020,2026-01-16 00:00:00,848
JAKA-JABO-020,2026-01-16 01:00:00,724
JAKA-JABO-020,2026-01-16 02:00:00,648
JAKA-JABO-020,2026-01-16 03:00:00,900
JAKA-JABO-020,2026-01-16 04:00:00,1185
JAKA-JABO-020,2026-01-16 05:00:00,1551
JAKA-JABO-020,2026-01-16 06:00:00,5195
JAKA-JABO-020,2026-01-16 07:00:00,9529
JAKA-JABO-020,2026-01-16 08:00:00,9994
JAKA-JABO-020,2026-01-16 09:00:00,8795
JAKA-JABO-020,2026-01-16 10:00:00,6759
JAKA-JABO-020,2026-01-16 11:00:00,5622
JAKA-JABO-020,2026-01-16 12:00:00,5958
JAKA-JABO-020,2026-01-16 13:00:00,5139
JAKA-JABO-020,2026-01-16 14:00:00,5295
JAKA-JABO-020,2026-01-16 15:00:00,6582
JAKA-JABO-020,2026-01-16 16:00:00,7963
JAKA-JABO-020,2026-01-16 17:00:00,9734
JAKA-JABO-020,2026-01-16 18:00:00,8725
JAKA-JABO-020,2026-01-16 19:00:00,8147
JAKA-JABO-020,2026-01-16 20:00:00,5997
JAKA-JABO-020,2026-01-16 21:00:00,4628
JAKA-JABO-020,2026-01-16 22:00:00,2280
JAKA-JABO-020,2026-01-16 23:00:00,1082
JAKA-JABO-020,2026-01-17 00:00:00,803
JAKA-JABO-020,2026-01-17 01:00:00,626
JAKA-JABO-020,2026-01-17 02:00:00,601
JAKA-JABO-020,2026-01-17 03:00:00,834
JAKA-JABO-020,2026-01-17 04:00:00,1099
JAKA-JABO-020,2026-01-17 05:00:00,1154
JAKA-JABO-020,2026-01-17 06:00:00,4914
JAKA-JABO-020,2026-01-17 07:00:00,7575
JAKA-JABO-020,2026-01-17 08:00:00,8644
JAKA-JABO-020,2026-01-17 09:00:00,7540
JAKA-JABO-020,2026-01-17 10:00:00,6226
JAKA-JABO-020,2026-01-17 11:00:00,6197
JAKA-JABO-020,2026-01-17 12:00:00,4916
JAKA-JABO-020,2026-01-17 13:00:00,4787
JAKA-JABO-020,2026-01-17 14:00:00,5454
JAKA-JABO-020,2026-01-17 15:00:00,5630
JAKA-JABO-020,2026-01-17 16:00:00,7621
JAKA-JABO-020,2026-01-17 17:00:00,9317
JAKA-JABO-020,2026-01-17 18:00:00,8843
JAKA-JABO-020,2026-01-17 19:00:00,6848
JAKA-JABO-020,2026-01-17 20:00:00,5345
JAKA-JABO-020,2026-01-17 21:00:00,4163
JAKA-JABO-020,2026-01-17 22:00:00,2224
JAKA-JABO-020,2026-01-17 23:00:00,1008
JAKA-JABO-020,2026-01-18 00:00:00,806
JAKA-JABO-020,2026-01-18 01:00:00,611
JAKA-JABO-020,2026-01-18 02:00:00,594
JAKA-JABO-020,2026-01-18 03:00:00,708
JAKA-JABO-020,2026-01-18 04:00:00,1077
JAKA-JABO-020,2026-01-18 05:00:00,1152
JAKA-JABO-020,2026-01-18 06:00:00,4357
JAKA-JABO-020,2026-01-18 07:00:00,7774
JAKA-JABO-020,2026-01-18 08:00:00,9088
JAKA-JABO-020,2026-01-18 09:00:00,7228
JAKA-JABO-020,2026-01-18 10:00:00,5941
JAKA-JABO-020,2026-01-18 11:00:00,4896
JAKA-JABO-020,2026-01-18 12:00:00,5058
JAKA-JABO-020,2026-01-18 13:00:00,3935
JAKA-JABO-020,2026-01-18 14:00:00,4814
JAKA-JABO-020,2026-01-18 15:00:00,5487
JAKA-JABO-020,2026-01-18 16:00:00,6137
JAKA-JABO-020,2026-01-18 17:00:00,9707
JAKA-JABO-020,2026-01-18 18:00:00,7345
JAKA-JABO-020,2026-01-18 19:00:00,6596
JAKA-JABO-020,2026-01-18 20:00:00,5271
JAKA-JABO-020,2026-01-18 21:00:00,3744
JAKA-JABO-020,2026-01-18 22:00:00,1932
JAKA-JABO-020,2026-01-18 23:00:00,938
JAKA-JABO-020,2026-01-19 00:00:00,854
JAKA-JABO-020,2026-01-19 01:00:00,760
JAKA-JABO-020,2026-01-19 02:00:00,696
JAKA-JABO-020,2026-01-19 03:00:00,720
JAKA-JABO-020,2026-01-19 04:00:00,1282
JAKA-JABO-020,2026-01-19 05:00:00,1433
JAKA-JABO-020,2026-01-19 06:00:00,5054
JAKA-JABO-020,2026-01-19 07:00:00,9175
JAKA-JABO-020,2026-01-19 08:00:00,9203
JAKA-JABO-020,2026-01-19 09:00:00,8718
JAKA-JABO-020,2026-01-19 10:00:00,7892
JAKA-JABO-020,2026-01-19 11:00:00,5979
JAKA-JABO-020,2026-01-19 12:00:00,5636
JAKA-JABO-020,2026-01-19 13:00:00,4819
JAKA-JABO-020,2026-01-19 14:00:00,5609
JAKA-JABO-020,2026-01-19 15:00:00,6037
JAKA-JABO-020,2026-01-19 16:00:00,8459
JAKA-JABO-020,2026-01-19 17:00:00,9058
JAKA-JABO-020,2026-01-19 18:00:00,9484
JAKA-JABO-020,2026-01-19 19:00:00,8010
JAKA-JABO-020,2026-01-19 20:00:00,5803
JAKA-JABO-020,2026-01-19 21:00:00,3924
JAKA-JABO-020,2026-01-19 22:00:00,2006
JAKA-JABO-020,2026-01-19 23:00:00,1150
JAKA-JABO-020,2026-01-20 00:00:00,806
JAKA-JABO-020,2026-01-20 01:00:00,683
JAKA-JABO-020,2026-01-20 02:00:00,693
JAKA-JABO-020,2026-01-20 03:00:00,799
JAKA-JABO-020,2026-01-20 04:00:00,1185
JAKA-JABO-020,2026-01-20 05:00:00,1422
JAKA-JABO-020,2026-01-20 06:00:00,4407
JAKA-JABO-020,2026-01-20 07:00:00,8960
JAKA-JABO-020,2026-01-20 08:00:00,9280
JAKA-JABO-020,2026-01-20 09:00:00,8802
JAKA-JABO-020,2026-01-20 10:00:00,8126
JAKA-JABO-020,2026-01-20 11:00:00,5619
JAKA-JABO-020,2026-01-20 12:00:00,5534
JAKA-JABO-020,2026-01-20 13:00:00,5186
JAKA-JABO-020,2026-01-20 14:00:00,5877
JAKA-JABO-020,2026-01-20 15:00:00,6315
JAKA-JABO-020,2026-01-20 16:00:00,8495
JAKA-JABO-020,2026-01-20 17:00:00,10360
JAKA-JABO-020,2026-01-20 18:00:00,9629
JAKA-JABO-020,2026-01-20 19:00:00,7155
JAKA-JABO-020,2026-01-20 20:00:00,5719
JAKA-JABO-020,2026-01-20 21:00:00,4410
JAKA-JABO-020,2026-01-20 22:00:00,2157
JAKA-JABO-020,2026-01-20 23:00:00,1095
